"district_id","party_id","votes","registered","voted","voted_noon","voted_5pm","main_list","special_list","invalid_ballots","vote_share","turnout_pct","noon_pct","five_pct","invalid_pct"
"18","our_georgia_2014",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"18","patriots",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"18","peoples_movement_2014",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"18","peoples_party_2014",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"18","reformers_2014",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"18","sakhalkho_party_2014",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"18","self_governance_people_2014",61,30608,14815,5162,11103,30429,179,537,0.004278,0.484024,0.168649,0.362748,0.036247
"18","ufali_2014",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"18","unity_hall_2014",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"18","unm",3262,30608,14815,5162,11103,30429,179,537,0.228768,0.484024,0.168649,0.362748,0.036247
"18","veterans_patriots_2014",110,30608,14815,5162,11103,30429,179,537,0.007714,0.484024,0.168649,0.362748,0.036247
"18","workers_council_2014",0,30608,14815,5162,11103,30429,179,537,0,0.484024,0.168649,0.362748,0.036247
"19","burjanadze_united_opposition_2014",1582,10949,6518,2463,5133,10893,56,249,0.253282,0.595306,0.224952,0.46881,0.038202
"19","christian_democrats_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","freedom_zviads_way_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","future_georgia_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","gd",3066,10949,6518,2463,5133,10893,56,249,0.490874,0.595306,0.224952,0.46881,0.038202
"19","georgian_party_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","georgias_way_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","greens_2014",403,10949,6518,2463,5133,10893,56,249,0.064521,0.595306,0.224952,0.46881,0.038202
"19","kostava_society",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","labour",362,10949,6518,2463,5133,10893,56,249,0.057957,0.595306,0.224952,0.46881,0.038202
"19","nonparliamentary_opposition_2014",99,10949,6518,2463,5133,10893,56,249,0.01585,0.595306,0.224952,0.46881,0.038202
"19","our_georgia_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","patriots",256,10949,6518,2463,5133,10893,56,249,0.040986,0.595306,0.224952,0.46881,0.038202
"19","peoples_movement_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","peoples_party_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","reformers_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","sakhalkho_party_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","self_governance_people_2014",69,10949,6518,2463,5133,10893,56,249,0.011047,0.595306,0.224952,0.46881,0.038202
"19","ufali_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","unity_hall_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"19","unm",334,10949,6518,2463,5133,10893,56,249,0.053474,0.595306,0.224952,0.46881,0.038202
"19","veterans_patriots_2014",75,10949,6518,2463,5133,10893,56,249,0.012008,0.595306,0.224952,0.46881,0.038202
"19","workers_council_2014",0,10949,6518,2463,5133,10893,56,249,0,0.595306,0.224952,0.46881,0.038202
"2","burjanadze_united_opposition_2014",3662,93629,39499,11884,30571,93014,615,1701,0.097058,0.421867,0.126926,0.326512,0.043064
"2","christian_democrats_2014",46,93629,39499,11884,30571,93014,615,1701,0.001219,0.421867,0.126926,0.326512,0.043064
"2","freedom_zviads_way_2014",0,93629,39499,11884,30571,93014,615,1701,0,0.421867,0.126926,0.326512,0.043064
"2","future_georgia_2014",36,93629,39499,11884,30571,93014,615,1701,0.000954,0.421867,0.126926,0.326512,0.043064
"2","gd",17717,93629,39499,11884,30571,93014,615,1701,0.469573,0.421867,0.126926,0.326512,0.043064
"2","georgian_party_2014",0,93629,39499,11884,30571,93014,615,1701,0,0.421867,0.126926,0.326512,0.043064
"2","georgias_way_2014",673,93629,39499,11884,30571,93014,615,1701,0.017837,0.421867,0.126926,0.326512,0.043064
"2","greens_2014",820,93629,39499,11884,30571,93014,615,1701,0.021733,0.421867,0.126926,0.326512,0.043064
"2","kostava_society",99,93629,39499,11884,30571,93014,615,1701,0.002624,0.421867,0.126926,0.326512,0.043064
"2","labour",860,93629,39499,11884,30571,93014,615,1701,0.022794,0.421867,0.126926,0.326512,0.043064
"2","nonparliamentary_opposition_2014",919,93629,39499,11884,30571,93014,615,1701,0.024357,0.421867,0.126926,0.326512,0.043064
"2","our_georgia_2014",22,93629,39499,11884,30571,93014,615,1701,0.000583,0.421867,0.126926,0.326512,0.043064
"2","patriots",3045,93629,39499,11884,30571,93014,615,1701,0.080705,0.421867,0.126926,0.326512,0.043064
"2","peoples_movement_2014",0,93629,39499,11884,30571,93014,615,1701,0,0.421867,0.126926,0.326512,0.043064
"2","peoples_party_2014",0,93629,39499,11884,30571,93014,615,1701,0,0.421867,0.126926,0.326512,0.043064
"2","reformers_2014",146,93629,39499,11884,30571,93014,615,1701,0.00387,0.421867,0.126926,0.326512,0.043064
"2","sakhalkho_party_2014",91,93629,39499,11884,30571,93014,615,1701,0.002412,0.421867,0.126926,0.326512,0.043064
"2","self_governance_people_2014",75,93629,39499,11884,30571,93014,615,1701,0.001988,0.421867,0.126926,0.326512,0.043064
"2","ufali_2014",178,93629,39499,11884,30571,93014,615,1701,0.004718,0.421867,0.126926,0.326512,0.043064
"2","unity_hall_2014",23,93629,39499,11884,30571,93014,615,1701,0.00061,0.421867,0.126926,0.326512,0.043064
"2","unm",8920,93629,39499,11884,30571,93014,615,1701,0.236417,0.421867,0.126926,0.326512,0.043064
"2","veterans_patriots_2014",356,93629,39499,11884,30571,93014,615,1701,0.009435,0.421867,0.126926,0.326512,0.043064
"2","workers_council_2014",42,93629,39499,11884,30571,93014,615,1701,0.001113,0.421867,0.126926,0.326512,0.043064
"20","burjanadze_united_opposition_2014",2592,105193,37915,14993,29680,104456,737,1860,0.072054,0.360433,0.142528,0.282148,0.049057
"20","christian_democrats_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"20","freedom_zviads_way_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"20","future_georgia_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"20","gd",14656,105193,37915,14993,29680,104456,737,1860,0.407417,0.360433,0.142528,0.282148,0.049057
"20","georgian_party_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"20","georgias_way_2014",435,105193,37915,14993,29680,104456,737,1860,0.012092,0.360433,0.142528,0.282148,0.049057
"20","greens_2014",299,105193,37915,14993,29680,104456,737,1860,0.008312,0.360433,0.142528,0.282148,0.049057
"20","kostava_society",85,105193,37915,14993,29680,104456,737,1860,0.002363,0.360433,0.142528,0.282148,0.049057
"20","labour",1966,105193,37915,14993,29680,104456,737,1860,0.054652,0.360433,0.142528,0.282148,0.049057
"20","nonparliamentary_opposition_2014",758,105193,37915,14993,29680,104456,737,1860,0.021071,0.360433,0.142528,0.282148,0.049057
"20","our_georgia_2014",2731,105193,37915,14993,29680,104456,737,1860,0.075918,0.360433,0.142528,0.282148,0.049057
"20","patriots",1812,105193,37915,14993,29680,104456,737,1860,0.050371,0.360433,0.142528,0.282148,0.049057
"20","peoples_movement_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"20","peoples_party_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"20","reformers_2014",46,105193,37915,14993,29680,104456,737,1860,0.001279,0.360433,0.142528,0.282148,0.049057
"20","sakhalkho_party_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"20","self_governance_people_2014",127,105193,37915,14993,29680,104456,737,1860,0.00353,0.360433,0.142528,0.282148,0.049057
"20","ufali_2014",383,105193,37915,14993,29680,104456,737,1860,0.010647,0.360433,0.142528,0.282148,0.049057
"20","unity_hall_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"20","unm",9935,105193,37915,14993,29680,104456,737,1860,0.276179,0.360433,0.142528,0.282148,0.049057
"20","veterans_patriots_2014",148,105193,37915,14993,29680,104456,737,1860,0.004114,0.360433,0.142528,0.282148,0.049057
"20","workers_council_2014",0,105193,37915,14993,29680,104456,737,1860,0,0.360433,0.142528,0.282148,0.049057
"21","burjanadze_united_opposition_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","christian_democrats_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","freedom_zviads_way_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","future_georgia_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","gd",14022,71657,26139,10353,20430,71192,465,2316,0.589432,0.364779,0.14448,0.285108,0.088603
"21","georgian_party_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","georgias_way_2014",226,71657,26139,10353,20430,71192,465,2316,0.0095,0.364779,0.14448,0.285108,0.088603
"21","greens_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","kostava_society",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","labour",1350,71657,26139,10353,20430,71192,465,2316,0.056749,0.364779,0.14448,0.285108,0.088603
"21","nonparliamentary_opposition_2014",446,71657,26139,10353,20430,71192,465,2316,0.018748,0.364779,0.14448,0.285108,0.088603
"21","our_georgia_2014",282,71657,26139,10353,20430,71192,465,2316,0.011854,0.364779,0.14448,0.285108,0.088603
"21","patriots",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","peoples_movement_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","peoples_party_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","reformers_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","sakhalkho_party_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","self_governance_people_2014",363,71657,26139,10353,20430,71192,465,2316,0.015259,0.364779,0.14448,0.285108,0.088603
"21","ufali_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","unity_hall_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"21","unm",5736,71657,26139,10353,20430,71192,465,2316,0.24112,0.364779,0.14448,0.285108,0.088603
"21","veterans_patriots_2014",1364,71657,26139,10353,20430,71192,465,2316,0.057337,0.364779,0.14448,0.285108,0.088603
"21","workers_council_2014",0,71657,26139,10353,20430,71192,465,2316,0,0.364779,0.14448,0.285108,0.088603
"22","burjanadze_united_opposition_2014",3001,96747,31622,12926,24600,96000,747,2250,0.102809,0.326853,0.133606,0.254271,0.071153
"22","christian_democrats_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","freedom_zviads_way_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","future_georgia_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","gd",15302,96747,31622,12926,24600,96000,747,2250,0.524221,0.326853,0.133606,0.254271,0.071153
"22","georgian_party_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","georgias_way_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","greens_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","kostava_society",544,96747,31622,12926,24600,96000,747,2250,0.018637,0.326853,0.133606,0.254271,0.071153
"22","labour",129,96747,31622,12926,24600,96000,747,2250,0.004419,0.326853,0.133606,0.254271,0.071153
"22","nonparliamentary_opposition_2014",152,96747,31622,12926,24600,96000,747,2250,0.005207,0.326853,0.133606,0.254271,0.071153
"22","our_georgia_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","patriots",529,96747,31622,12926,24600,96000,747,2250,0.018123,0.326853,0.133606,0.254271,0.071153
"22","peoples_movement_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","peoples_party_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","reformers_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","sakhalkho_party_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","self_governance_people_2014",489,96747,31622,12926,24600,96000,747,2250,0.016752,0.326853,0.133606,0.254271,0.071153
"22","ufali_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","unity_hall_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"22","unm",8430,96747,31622,12926,24600,96000,747,2250,0.288798,0.326853,0.133606,0.254271,0.071153
"22","veterans_patriots_2014",614,96747,31622,12926,24600,96000,747,2250,0.021035,0.326853,0.133606,0.254271,0.071153
"22","workers_council_2014",0,96747,31622,12926,24600,96000,747,2250,0,0.326853,0.133606,0.254271,0.071153
"23","burjanadze_united_opposition_2014",2635,56687,21491,8869,17600,56163,524,1480,0.132219,0.379117,0.156456,0.310477,0.068866
"23","christian_democrats_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","freedom_zviads_way_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","future_georgia_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","gd",12624,56687,21491,8869,17600,56163,524,1480,0.633449,0.379117,0.156456,0.310477,0.068866
"23","georgian_party_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","georgias_way_2014",82,56687,21491,8869,17600,56163,524,1480,0.004115,0.379117,0.156456,0.310477,0.068866
"23","greens_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","kostava_society",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","labour",338,56687,21491,8869,17600,56163,524,1480,0.01696,0.379117,0.156456,0.310477,0.068866
"23","nonparliamentary_opposition_2014",76,56687,21491,8869,17600,56163,524,1480,0.003814,0.379117,0.156456,0.310477,0.068866
"23","our_georgia_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","patriots",711,56687,21491,8869,17600,56163,524,1480,0.035677,0.379117,0.156456,0.310477,0.068866
"23","peoples_movement_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","peoples_party_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","reformers_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","sakhalkho_party_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","self_governance_people_2014",292,56687,21491,8869,17600,56163,524,1480,0.014652,0.379117,0.156456,0.310477,0.068866
"23","ufali_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","unity_hall_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"23","unm",2505,56687,21491,8869,17600,56163,524,1480,0.125696,0.379117,0.156456,0.310477,0.068866
"23","veterans_patriots_2014",666,56687,21491,8869,17600,56163,524,1480,0.033419,0.379117,0.156456,0.310477,0.068866
"23","workers_council_2014",0,56687,21491,8869,17600,56163,524,1480,0,0.379117,0.156456,0.310477,0.068866
"24","burjanadze_united_opposition_2014",845,22595,11563,5047,10034,22301,294,859,0.079105,0.51175,0.223368,0.444081,0.074289
"24","christian_democrats_2014",44,22595,11563,5047,10034,22301,294,859,0.004119,0.51175,0.223368,0.444081,0.074289
"24","freedom_zviads_way_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","future_georgia_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","gd",7602,22595,11563,5047,10034,22301,294,859,0.711664,0.51175,0.223368,0.444081,0.074289
"24","georgian_party_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","georgias_way_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","greens_2014",45,22595,11563,5047,10034,22301,294,859,0.004213,0.51175,0.223368,0.444081,0.074289
"24","kostava_society",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","labour",260,22595,11563,5047,10034,22301,294,859,0.02434,0.51175,0.223368,0.444081,0.074289
"24","nonparliamentary_opposition_2014",112,22595,11563,5047,10034,22301,294,859,0.010485,0.51175,0.223368,0.444081,0.074289
"24","our_georgia_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","patriots",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","peoples_movement_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","peoples_party_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","reformers_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","sakhalkho_party_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","self_governance_people_2014",136,22595,11563,5047,10034,22301,294,859,0.012732,0.51175,0.223368,0.444081,0.074289
"24","ufali_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","unity_hall_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","unm",1638,22595,11563,5047,10034,22301,294,859,0.153342,0.51175,0.223368,0.444081,0.074289
"24","veterans_patriots_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"24","workers_council_2014",0,22595,11563,5047,10034,22301,294,859,0,0.51175,0.223368,0.444081,0.074289
"25","burjanadze_united_opposition_2014",1813,21187,9218,4065,8025,20997,190,526,0.208823,0.435078,0.191863,0.37877,0.057062
